ID,projects,# of commit,UTC of create,UTC of last modify,# of stars,# of issues,# of forks,# of releases,# of Contributors,# of requests,about,commit url,UTC of buggy commit,UTC of fix commit,start line,end line,defect method,change lines,resource types,root causes,fixed approaches,patch correction,standard libraries,third-party libraries,is interprocedural,key variable name,key variable location,key variable attribute,defect file hash,fix file hash,defect file url,fix file url
916,SonarOpenCommunity/sonar-cxx,3403,2012-10-09T12:48:03Z,2023-06-20T16:57:26Z,891,24,347,30,51,8,SonarQube C++ Community plugin (cxx plugin): This plugin adds C++ support to SonarQube with the focus on integration of existing C++ tools.,https://github.com/SonarOpenCommunity/sonar-cxx/commit/4dbff590445b30c0b42b448709f961d229a9b16a,2017-12-29T17:58:11Z,2018-01-09T07:17:29Z,80,100,cxx-sensors/src/main/java/org/sonar/cxx/sensors/compiler/CxxCompilerVcParser.java:processReport,"cxx-sensors/src/main/java/org/sonar/cxx/sensors/compiler/CxxCompilerVcParser.java@@ -81,22 +81,22 @@",socket,noCloseEPath,try-with,no,java.util.Scanner,,no,scanner,cxx-sensors/src/main/java/org/sonar/cxx/sensors/compiler/CxxCompilerVcParser.java:84,local variable,d1c70ab81a56efecc7df3b74921eb0e6516975c540781e3027a75759e997e1d8,1df54fc5817ded2f0100e883ea70ae37adbbb53d647416198dfc6fab2c632125,https://raw.githubusercontent.com/SonarOpenCommunity/sonar-cxx/645c78c34eff8cd792890c75b44485758343133c/cxx-sensors/src/main/java/org/sonar/cxx/sensors/compiler/CxxCompilerVcParser.java,https://raw.githubusercontent.com/SonarOpenCommunity/sonar-cxx/4dbff590445b30c0b42b448709f961d229a9b16a/cxx-sensors/src/main/java/org/sonar/cxx/sensors/compiler/CxxCompilerVcParser.java
917,soot-oss/soot,7149,2012-06-20T12:41:19Z,2023-06-22T14:27:49Z,2590,385,691,1,124,19,Soot - A Java optimization framework,https://github.com/soot-oss/soot/commit/ace384fdd767de5470d5918a779cadc193f22f7a,2016-05-31T12:41:17Z,2016-06-15T17:04:45Z,159,197,src/soot/toDex/DexPrinter.java:printApk,"src/soot/toDex/DexPrinter.java@@ -172,9 +172,17 @@",file,noCloseEPath,CloseInFinally,no,java.util.zip.ZipFile,,no,original,src/soot/toDex/DexPrinter.java:175,local variable,8e08c870e87d7395db812ec67337fe41dadbed636b44ac5368d9813b42da6441,140da250796754185346871a9b1363bde5db7ad5ed01bcd6f9d4244fbd59177f,https://raw.githubusercontent.com/soot-oss/soot/dd1dac32d9dc8b3d7e99df731885bc9f7f118b4d/src/soot/toDex/DexPrinter.java,https://raw.githubusercontent.com/soot-oss/soot/ace384fdd767de5470d5918a779cadc193f22f7a/src/soot/toDex/DexPrinter.java
918,soot-oss/soot,7149,2012-06-20T12:41:19Z,2023-06-22T14:27:49Z,2590,385,691,1,124,19,Soot - A Java optimization framework,https://github.com/soot-oss/soot/commit/30d9777711493a2d67c5f4991d8f35e571256f1e,2016-08-15T21:03:35Z,2016-09-23T00:49:01Z,201,304,src/soot/SourceLocator.java:getClassesUnder,"src/soot/SourceLocator.java@@ -204,55 +203,73 @@ ",file,noCloseEPath,CloseInFinally,no,java.util.zip.ZipFile,,no,"archive,archive","src/soot/SourceLocator.java:208,238",local variable,d9d1fe0cb0f4a05e5ad1180455f5a32d0c7307ba6d11f25671e59abed3bf5297,8fa406d5cccd494be4635b4e3a991f9f6469a256674bf4d4719d908f17ff8a7d,https://raw.githubusercontent.com/soot-oss/soot/7c16327926b350d41200f1334a53351467ad1ce3/src/soot/SourceLocator.java,https://raw.githubusercontent.com/soot-oss/soot/30d9777711493a2d67c5f4991d8f35e571256f1e/src/soot/SourceLocator.java
919,SpongePowered/SpongeAPI,3717,2014-09-07T20:39:25Z,2023-06-17T05:09:18Z,1121,153,353,13,107,15,A Minecraft plugin API,https://github.com/SpongePowered/SpongeAPI/commit/2174ed9a67f4dcc078017aea6ec3511a6980f5af,2016-03-02T22:13:31Z,2016-03-08T13:37:11Z,80,89,src/main/java/org/spongepowered/api/asset/Asset.java:readString,"src/main/java/org/spongepowered/api/asset/Asset.java@@ -78,13 +78,13 @@",file,noCloseEPath,try-with,no,java.io.BufferedReader,,no,reader,src/main/java/org/spongepowered/api/asset/Asset.java:81,local variable,9d79b4c6afe2bc4770fed8028dad7c7275eb69e0e6ba1d5fa018c636084eabc5,f3bdc27105232d3d2c840b730f3c8e78f2e59d052f1e0619d2d5c4e4bba20590,https://raw.githubusercontent.com/SpongePowered/SpongeAPI/473dfaae824cfa5067ecd37dc83e249f77df5905/src/main/java/org/spongepowered/api/asset/Asset.java,https://raw.githubusercontent.com/SpongePowered/SpongeAPI/2174ed9a67f4dcc078017aea6ec3511a6980f5af/src/main/java/org/spongepowered/api/asset/Asset.java
920,spotbugs/spotbugs,17012,2016-11-04T22:18:08Z,2023-06-20T00:41:04Z,3091,551,544,57,154,39,SpotBugs is FindBugs' successor. A tool for static analysis to look for bugs in Java code.,https://github.com/spotbugs/spotbugs/commit/cee352d8d22cd1c0a1f79e7839ae44bb21b90a3c,2004-02-16T19:57:03Z,2004-04-22T13:47:55Z,382,403,findbugs/src/java/edu/umd/cs/findbugs/Project.java:write,"findbugs/src/java/edu/umd/cs/findbugs/Project.java@@ -396,7 +397,9 @@",file,noCloseEPath,CloseInFinally,no,java.io.PrintWriter,,no,writer,findbugs/src/java/edu/umd/cs/findbugs/Project.java:383,local variable,e7f0454b4c0c5d16a478d766086c216921a6b0f248837b122aa479c891392d98,ed413402cb31bde808229ddb1e1c09d5a49b775c0b185f3aafa3e4f5ea7d2a47,https://raw.githubusercontent.com/spotbugs/spotbugs/6d5f08f8cb53fec912820256de33dbb3399f190f/findbugs/src/java/edu/umd/cs/findbugs/Project.java,https://raw.githubusercontent.com/spotbugs/spotbugs/cee352d8d22cd1c0a1f79e7839ae44bb21b90a3c/findbugs/src/java/edu/umd/cs/findbugs/Project.java
921,spotify/docker-client,1856,2014-06-04T13:22:10Z,2022-01-24T12:57:44Z,1429,66,550,1,118,48,INACTIVE: A simple docker client for the JVM,https://github.com/spotify/docker-client/commit/a28db6c4005afbe0a3d33d69cb60b3bd0cfde6a2,2015-08-05T11:28:27Z,2016-02-17T09:50:39Z,262,276,src/main/java/com/spotify/docker/client/ApacheUnixSocket.java:close,"src/main/java/com/spotify/docker/client/ApacheUnixSocket.java@@ -270,9 +270,16 @@ ",socket,noCloseEPath,CloseInFinally,no,,jnr.unixsocket.UnixSocketChannel,no,inner,src/main/java/com/spotify/docker/client/ApacheUnixSocket.java:56,instance variable,976ecaf5a3e2045cd8c7f5fe9e70b5a5298bf3a97156732c4d36298d001cecfd,9c56977e47c47c58241de6c463ce589fb508060cfccf9e0492184a9a302505fc,https://raw.githubusercontent.com/spotify/docker-client/98c29b907ea2926d3a83f24a33798dda57974ce2/src/main/java/com/spotify/docker/client/ApacheUnixSocket.java,https://raw.githubusercontent.com/spotify/docker-client/a28db6c4005afbe0a3d33d69cb60b3bd0cfde6a2/src/main/java/com/spotify/docker/client/ApacheUnixSocket.java
922,spotify/heroic,1296,2015-05-29T05:20:53Z,2021-03-26T19:35:27Z,844,70,111,44,31,3,The Heroic Time Series Database,https://github.com/spotify/heroic/commit/1b45699773a79bbc3c2d6502ef34276bcd01de4f,2019-07-11T14:51:20Z,2021-01-12T18:33:16Z,65 ,103 ,consumer/pubsub/src/main/java/com/spotify/heroic/consumer/pubsub/Receiver.java:receiveMessage,"heroic-core/src/main/java/com/spotify/heroic/consumer/schemas/Spotify100.java:@@ -87,59 +84,59 @@ ",socket,noCloseRPath,CloseInFinally,no,,io.opentelemetry.api.trace.Span,no,span,consumer/pubsub/src/main/java/com/spotify/heroic/consumer/pubsub/Receiver.java:72,local variable,ea32e06304cf764060979e2d4839b8b6e6b1c40b8e9ec0b8748efcba54f3418c,6401a3a1f7e605cedb24a7274c3f86f3f672fc3975ac5ba0d202b7cfab1279b8,https://raw.githubusercontent.com/spotify/heroic/20e3327d551457299fc91db3bacba11ce4480fa3/consumer/pubsub/src/main/java/com/spotify/heroic/consumer/pubsub/Receiver.java,https://raw.githubusercontent.com/spotify/heroic/1b45699773a79bbc3c2d6502ef34276bcd01de4f/consumer/pubsub/src/main/java/com/spotify/heroic/consumer/pubsub/Receiver.java
923,spring-projects/spring-boot,43444,2012-10-19T15:02:57Z,2023-06-21T09:46:50Z,67957,660,38876,178,370,45,Spring Boot,https://github.com/spring-projects/spring-boot/commit/729fc9dd6da5328d691758fe41652ededad0aae3,2020-04-01T19:14:03Z,2020-04-07T06:48:37Z,116,118,spring-boot-project/spring-boot-tools/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/AbstractJarWriter.java:writeEntry,"spring-boot-project/spring-boot-tools/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/AbstractJarWriter.java@@ -114,7 +114,12 @@",file,noCloseRPath,CloseInFinally,no,java.io.InputStream,,yes,inputStream,spring-boot-project/spring-boot-tools/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/AbstractJarWriter.java:117,parameter,332f4e3bdb22d34e0b61d05801be984d48f081278a31f7a180a90e688f53cd18,a156d6f5497f8a7f44e102b4c44e43e39fd33533607adbb98f3a0d209a559630,https://raw.githubusercontent.com/spring-projects/spring-boot/1abbfbbfcd15787e80a5c460f61ec755178a9e90/spring-boot-project/spring-boot-tools/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/AbstractJarWriter.java,https://raw.githubusercontent.com/spring-projects/spring-boot/729fc9dd6da5328d691758fe41652ededad0aae3/spring-boot-project/spring-boot-tools/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/AbstractJarWriter.java
924,spring-projects/spring-boot,43444,2012-10-19T15:02:57Z,2023-06-21T09:46:50Z,67957,660,38876,178,370,45,Spring Boot,https://github.com/spring-projects/spring-boot/commit/abcff3a3b382f227f257b750415975c6694d4cb2,2019-06-07T09:46:31Z,2018-01-25T18:55:38Z,81,92,spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/tunnel/payload/HttpTunnelPayload.java:assignTo,"spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/tunnel/payload/HttpTunnelPayload.java@@ -84,11 +84,11 @@",file,noCloseEPath,try-with,no,java.nio.channels.WritableByteChannel,,no,body,spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/tunnel/payload/HttpTunnelPayload.java:87,local variable,ed8f16bc7b3bf3358815774ff9a8cb98d4ea45c16956d190c2172aa3663992f6,b29b9f6d6a24e5121d4dcd754e01d3bfaa216e8971a816cf4d13b900ed7a266b,https://raw.githubusercontent.com/spring-projects/spring-boot/9d3586d0b821c768be51159de0ed60ab5d6260e6/spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/tunnel/payload/HttpTunnelPayload.java,https://raw.githubusercontent.com/spring-projects/spring-boot/abcff3a3b382f227f257b750415975c6694d4cb2/spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/tunnel/payload/HttpTunnelPayload.java
925,spring-projects/spring-boot,43444,2012-10-19T15:02:57Z,2023-06-21T09:46:50Z,67957,660,38876,178,370,45,Spring Boot,https://github.com/spring-projects/spring-boot/commit/abcff3a3b382f227f257b750415975c6694d4cb2,2019-06-07T09:46:31Z,2018-01-25T18:55:38Z,113,128,spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/tunnel/payload/HttpTunnelPayload.java:get,"spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/tunnel/payload/HttpTunnelPayload.java@@ -117,14 +117,14 @@",file,noCloseEPath,try-with,no,java.nio.channels.ReadableByteChannel,,no,body,spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/tunnel/payload/HttpTunnelPayload.java:120,local variable,ed8f16bc7b3bf3358815774ff9a8cb98d4ea45c16956d190c2172aa3663992f6,b29b9f6d6a24e5121d4dcd754e01d3bfaa216e8971a816cf4d13b900ed7a266b,https://raw.githubusercontent.com/spring-projects/spring-boot/9d3586d0b821c768be51159de0ed60ab5d6260e6/spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/tunnel/payload/HttpTunnelPayload.java,https://raw.githubusercontent.com/spring-projects/spring-boot/abcff3a3b382f227f257b750415975c6694d4cb2/spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/tunnel/payload/HttpTunnelPayload.java
926,spring-projects/spring-boot,43444,2012-10-19T15:02:57Z,2023-06-21T09:46:50Z,67957,660,38876,178,370,45,Spring Boot,https://github.com/spring-projects/spring-boot/commit/c12ccfb3421b4fc64153d39d15bed17ce8234270,2019-06-07T09:50:34Z,2019-06-12T11:59:14Z,114,142,spring-boot-project/spring-boot-tools/spring-boot-loader/src/main/java/org/springframework/boot/loader/jar/JarFile.java:JarFile,"spring-boot-project/spring-boot-tools/spring-boot-loader/src/main/java/org/springframework/boot/loader/jar/JarFile.java@@ -118,9 +118,15 @@",file,noCloseRPath,CloseOnExcep,no,,org.springframework.boot.loader.data.RandomAccessDataFile,no,rootFile,spring-boot-project/spring-boot-tools/spring-boot-loader/src/main/java/org/springframework/boot/loader/jar/JarFile.java:301,instance variable,d53e837a38734e0d25f5a9711398cd6c76ec2d36494dc3cce8b4030cb6434af4,a6c9505f31922dcc81685438bddfc1392dd7edca7e2073c9442b548e75bf7dc9,https://raw.githubusercontent.com/spring-projects/spring-boot/4222c5b8ce9df6403a5abadd6a088b4d7214f4e6/spring-boot-project/spring-boot-tools/spring-boot-loader/src/main/java/org/springframework/boot/loader/jar/JarFile.java,https://raw.githubusercontent.com/spring-projects/spring-boot/c12ccfb3421b4fc64153d39d15bed17ce8234270/spring-boot-project/spring-boot-tools/spring-boot-loader/src/main/java/org/springframework/boot/loader/jar/JarFile.java
927,spring-projects/spring-boot,43444,2012-10-19T15:02:57Z,2023-06-21T09:46:50Z,67957,660,38876,178,370,45,Spring Boot,https://github.com/spring-projects/spring-boot/commit/5a4238acfcea821f38b660170b8c0ffdb58375bd,2017-09-19T21:29:46Z,2018-01-13T12:10:52Z,98 ,108,spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/autoconfigure/DevToolsDataSourceAutoConfiguration.java:destroy,"spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/autoconfigure/DevToolsDataSourceAutoConfiguration.java@@ -97,7 +99,11 @@",socket,noCloseRPath,try-with,no,java.sql.Connection,,no,this.dataSource.getConnection(),spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/autoconfigure/DevToolsDataSourceAutoConfiguration.java:100,anonymous variable,82be03bd531f42e129789521f34d6ce1c7c83dc537248af25f329473e3f23e49,481e5faf1b1263fcef11dcc652df2feb3d2390d2d248a67ef93d4cc34ccac490,https://raw.githubusercontent.com/spring-projects/spring-boot/0b22eb90b52318b6602318522ac2cd04821b75b0/spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/autoconfigure/DevToolsDataSourceAutoConfiguration.java,https://raw.githubusercontent.com/spring-projects/spring-boot/5a4238acfcea821f38b660170b8c0ffdb58375bd/spring-boot-project/spring-boot-devtools/src/main/java/org/springframework/boot/devtools/autoconfigure/DevToolsDataSourceAutoConfiguration.java
928,spring-projects/spring-boot,43444,2012-10-19T15:02:57Z,2023-06-21T09:46:50Z,67957,660,38876,178,370,45,Spring Boot,https://github.com/spring-projects/spring-boot/commit/5a4238acfcea821f38b660170b8c0ffdb58375bd,2017-12-08T13:29:03Z,2018-01-13T12:10:52Z,216,228,spring-boot-project/spring-boot-tools/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/JarWriter.java:writeLoaderClasses,"spring-boot-project/spring-boot-tools/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/JarWriter.java@@ -215,16 +215,16 @@",file,noCloseEPath,try-with,yes,"java.util.jar.JarInputStream,java.io.BufferedInputStream",,no,inputStream,spring-boot-project/spring-boot-tools/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/JarWriter.java:218,local variable,2c8f0349724e712afc13a5e0dfebf51baba50daeb69f3f902b57c920dd605546,0102be9c52cf920586dbc19e7e2275697662bc39b3eef08e323c289a385b5b8d,https://raw.githubusercontent.com/spring-projects/spring-boot/0b22eb90b52318b6602318522ac2cd04821b75b0/spring-boot-project/spring-boot-tools/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/JarWriter.java,https://raw.githubusercontent.com/spring-projects/spring-boot/5a4238acfcea821f38b660170b8c0ffdb58375bd/spring-boot-project/spring-boot-tools/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/JarWriter.java
929,spring-projects/spring-boot,43444,2012-10-19T15:02:57Z,2023-06-21T09:46:50Z,67957,660,38876,178,370,45,Spring Boot,https://github.com/spring-projects/spring-boot/commit/5a4238acfcea821f38b660170b8c0ffdb58375bd,2017-10-10T18:56:13Z,2018-01-13T12:10:52Z,127,137,spring-boot-project/spring-boot-tools/spring-boot-maven-plugin/src/main/java/org/springframework/boot/maven/RunMojo.java:checkForDevtools,"spring-boot-project/spring-boot-tools/spring-boot-maven-plugin/src/main/java/org/springframework/boot/maven/RunMojo.java@@ -127,8 +127,9 @@",file,noCloseRPath,try-with,no,java.net.URLClassLoader,,no,classLoader,spring-boot-project/spring-boot-tools/spring-boot-maven-plugin/src/main/java/org/springframework/boot/maven/RunMojo.java:130,local variable,32471a58d3bb128444cfb807ff2d78293f7174a4696d5c48f8c45955a65321f9,e32cb6fc3534d7a6e4743c903d477e6a30d27560b0db028636f6cb0562d76977,https://raw.githubusercontent.com/spring-projects/spring-boot/0b22eb90b52318b6602318522ac2cd04821b75b0/spring-boot-project/spring-boot-tools/spring-boot-maven-plugin/src/main/java/org/springframework/boot/maven/RunMojo.java,https://raw.githubusercontent.com/spring-projects/spring-boot/5a4238acfcea821f38b660170b8c0ffdb58375bd/spring-boot-project/spring-boot-tools/spring-boot-maven-plugin/src/main/java/org/springframework/boot/maven/RunMojo.java
930,spring-projects/spring-boot,43444,2012-10-19T15:02:57Z,2023-06-21T09:46:50Z,67957,660,38876,178,370,45,Spring Boot,https://github.com/spring-projects/spring-boot/commit/8f7ab95e0ecaa429144236b663404500974c9a29,2017-09-19T21:29:46Z,2017-12-27T05:36:38Z,149,160,spring-boot-project/spring-boot-tools/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/RunProcess.java:redirectOutput,"spring-boot-project/spring-boot-tools/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/RunProcess.java@@ -147,17 +147,13 @@",file,noCloseEPath,try-with,no,java.io.BufferedReader,,no,reader,spring-boot-project/spring-boot-tools/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/RunProcess.java:150,local variable,ca2f1497c633c5c34b6d61dd5b2b07b56905796b02ab1a54158a83f382a1c767,c3b99d9cd0661dbeb070f04eaf4c427660611cd9fb35ef9f3c6050a3d6273a60,https://raw.githubusercontent.com/spring-projects/spring-boot/50a4982a526f7f6973894e54c2aae1b27eecdbdb/spring-boot-project/spring-boot-tools/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/RunProcess.java,https://raw.githubusercontent.com/spring-projects/spring-boot/8f7ab95e0ecaa429144236b663404500974c9a29/spring-boot-project/spring-boot-tools/spring-boot-loader-tools/src/main/java/org/springframework/boot/loader/tools/RunProcess.java
931,spring-projects/spring-boot,43444,2012-10-19T15:02:57Z,2023-06-21T09:46:50Z,67957,660,38876,178,370,45,Spring Boot,https://github.com/spring-projects/spring-boot/commit/3e797c326a515fa3cfd6642468fc4856a1195a60,2017-01-27T16:39:44Z,2017-01-20T13:34:26Z,141 ,155,spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/mvc/HeapdumpMvcEndpoint.java:handle,"spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/mvc/HeapdumpMvcEndpoint.java@@ -144,24 +145,12 @@",file,noCloseRPath,try-with,no,java.util.zip.GZIPOutputStream,,no,out,spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/mvc/HeapdumpMvcEndpoint.java:150,local variable,70cf35e6000d3ce24d0affd30f40fe780cbdb60fdc03db8b76433232125d4482,f38f9d8443596c07267445a1ea3fb72738e4558b515083f21a2274218d63dc92,https://raw.githubusercontent.com/spring-projects/spring-boot/291f44f5abbf84516f98b896b94407d4770c8b05/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/mvc/HeapdumpMvcEndpoint.java,https://raw.githubusercontent.com/spring-projects/spring-boot/3e797c326a515fa3cfd6642468fc4856a1195a60/spring-boot-actuator/src/main/java/org/springframework/boot/actuate/endpoint/mvc/HeapdumpMvcEndpoint.java
932,spring-projects/spring-framework,27066,2010-12-08T04:04:45Z,2023-06-21T08:00:41Z,52175,1436,36309,259,390,188,Spring Framework,https://github.com/spring-projects/spring-framework/commit/4cc02fe3bcbfcafe824a9ca130e47bfaa79cb522,2023-01-16T18:14:05Z,2023-02-28T15:10:05Z,340,358,spring-jms/src/main/java/org/springframework/jms/connection/SingleConnectionFactory.java:initConnection,"spring-jms/src/main/java/org/springframework/jms/connection/SingleConnectionFactory.java@@ -346,8 +346,26 @@",socket,noCloseRPath,CloseOnExcep,no,,jakarta.jms.Connection,no,connection,spring-jms/src/main/java/org/springframework/jms/connection/SingleConnectionFactory.java:349,instance variable,3d5d90eb8a85608e4dfb509f3de86dcc5135709016221d0d95adb18392b3f1d6,8767c7374749c7d00ecf933f7431c4413bde1e4c5a7d22ea0af3692244ef1329,https://raw.githubusercontent.com/spring-projects/spring-framework/b1cf832c28473518240a91afed17bd51f95fbf9a/spring-jms/src/main/java/org/springframework/jms/connection/SingleConnectionFactory.java,https://raw.githubusercontent.com/spring-projects/spring-framework/4cc02fe3bcbfcafe824a9ca130e47bfaa79cb522/spring-jms/src/main/java/org/springframework/jms/connection/SingleConnectionFactory.java
933,spring-projects/spring-framework,27066,2010-12-08T04:04:45Z,2023-06-21T08:00:41Z,52175,1436,36309,259,390,188,Spring Framework,https://github.com/spring-projects/spring-framework/commit/ccff52645459be77919d2703e35e322d4b6abc0b,2022-09-26T14:52:34Z,2022-09-26T17:49:40Z,738,784,spring-core/src/main/java/org/springframework/core/io/support/PathMatchingResourcePatternResolver.java:doFindPathMatchingFileResources,"spring-core/src/main/java/org/springframework/core/io/support/PathMatchingResourcePatternResolver.java@@ -738,49 +736,88 @@",file,noCloseEPath,CloseInFinally,no,java.nio.file.FileSystem,,no,fileSystem,spring-core/src/main/java/org/springframework/core/io/support/PathMatchingResourcePatternResolver.java:753,local variable,37f8c5d9285d871e2f1b17abcedbd736a93df186c318a798c43aee4c09dcc932,f935a1e615dfa49d08410ab42631e323ad6cfce7c4371ddf65b48204fb6961d9,https://raw.githubusercontent.com/spring-projects/spring-framework/7cb54de985b648d637cb46c3d7180fa184aa4379/spring-core/src/main/java/org/springframework/core/io/support/PathMatchingResourcePatternResolver.java,https://raw.githubusercontent.com/spring-projects/spring-framework/ccff52645459be77919d2703e35e322d4b6abc0b/spring-core/src/main/java/org/springframework/core/io/support/PathMatchingResourcePatternResolver.java
934,spring-projects/spring-framework,27066,2010-12-08T04:04:45Z,2023-06-21T08:00:41Z,52175,1436,36309,259,390,188,Spring Framework,https://github.com/spring-projects/spring-framework/commit/49787493a6ca3726df62c4aff85023e8fa589ed3,2017-09-29T16:46:32Z,2017-10-20T09:49:22Z,148,167,spring-web/src/main/java/org/springframework/http/server/reactive/UndertowServerHttpRequest.java:read,"spring-web/src/main/java/org/springframework/http/server/reactive/UndertowServerHttpRequest.java@@ -146,32 +147,179 @@",file,noCloseRPath,CloseInFinally,no,,io.undertow.connector.PooledByteBuffer,no,pooledByteBuffer,spring-web/src/main/java/org/springframework/http/server/reactive/UndertowServerHttpRequest.java:150,instance variable,7d602a1c2c7ca96c0679be2b2e826f5fa695a9b5be5d8f19acebb0dc53319db0,bddcd39d4f64d6094f50670f506a80fc0efb5c425b5f4bb9478546458e02ad67,https://raw.githubusercontent.com/spring-projects/spring-framework/70ed45020b116118fed38424694e5b37eb5c773b/spring-web/src/main/java/org/springframework/http/server/reactive/UndertowServerHttpRequest.java,https://raw.githubusercontent.com/spring-projects/spring-framework/49787493a6ca3726df62c4aff85023e8fa589ed3/spring-web/src/main/java/org/springframework/http/server/reactive/UndertowServerHttpRequest.java
935,spring-projects/spring-framework,27066,2010-12-08T04:04:45Z,2023-06-21T08:00:41Z,52175,1436,36309,259,390,188,Spring Framework,https://github.com/spring-projects/spring-framework/commit/cf7dfc7b17bf988d46fd3b2916f175d641afc591,2017-05-01T22:00:08Z,2017-05-03T12:44:48Z,304,322,spring-web/src/main/java/org/springframework/http/codec/multipart/SynchronossMultipartHttpMessageReader.java:transferTo,"spring-web/src/main/java/org/springframework/http/codec/multipart/SynchronossMultipartHttpMessageReader.java@@ -301,22 +302,45 @@",file,noCloseRPath,CloseInFinally,no,java.nio.channels.ReadableByteChannel,,,ch,spring-web/src/main/java/org/springframework/http/codec/multipart/SynchronossMultipartHttpMessageReader.java:309,local variable,26e65d4a2218d706c3a84ee3ef10874918b519bd1b58a28db261cc07bf30d03e,b55f39d0e59bd4baf98568b63c92fbefd7bde026fd19c5fc95b3385e3466b9ed,https://raw.githubusercontent.com/spring-projects/spring-framework/27057889f88ff523a52739147537d0a06c1f6175/spring-web/src/main/java/org/springframework/http/codec/multipart/SynchronossMultipartHttpMessageReader.java,https://raw.githubusercontent.com/spring-projects/spring-framework/cf7dfc7b17bf988d46fd3b2916f175d641afc591/spring-web/src/main/java/org/springframework/http/codec/multipart/SynchronossMultipartHttpMessageReader.java
936,spring-projects/spring-framework,27066,2010-12-08T04:04:45Z,2023-06-21T08:00:41Z,52175,1436,36309,259,390,188,Spring Framework,https://github.com/spring-projects/spring-framework/commit/ffac748f1c57c95d46acdb58f483a351906a694b,2014-03-20T20:37:59Z,2014-03-22T21:06:45Z,268,288,spring-websocket/src/main/java/org/springframework/web/socket/messaging/SubProtocolWebSocketHandler.java:handleMessage,"spring-websocket/src/main/java/org/springframework/web/socket/messaging/SubProtocolWebSocketHandler.java@@ -75,9 +76,9 @@",socket,noCloseRPath,CloseOnExcep,yes,,org.springframework.web.socket.WebSocketSession,,session,spring-websocket/src/main/java/org/springframework/web/socket/messaging/SubProtocolWebSocketHandler.java:276,local variable,7c1f883a292036b2c68103c41b0aa50d932043d1d15dffdc9be28327c9740072,a6ff642f313fb756148ca383065c29a91b4df6b45ecf6bfeb66eda7551395028,https://raw.githubusercontent.com/spring-projects/spring-framework/299be08268b8f93fd19c274b8937302fe86198ac/spring-websocket/src/main/java/org/springframework/web/socket/messaging/SubProtocolWebSocketHandler.java,https://raw.githubusercontent.com/spring-projects/spring-framework/ffac748f1c57c95d46acdb58f483a351906a694b/spring-websocket/src/main/java/org/springframework/web/socket/messaging/SubProtocolWebSocketHandler.java
